uid,layout_uid,bim360_account_id,bim360_project_id,sort_index,label,description,form_section_id,assignee_id,assignee_type,display_index
7edb7834-3fe4-4671-9fbe-38ef7e441eb1,4b2ee3f2-ee2b-4fe2-ae7e-7b709904b4d7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1,Checker,"Checker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission/reassigning of section and closing of Form.
5. Ensure to submit/reassign all the sections assigned to you.",ae755456-bcd9-47b4-b5d5-ba46ff02159c,509946206,role,2
a3011cab-e7e4-47d1-9a05-e21967382f85,4b2ee3f2-ee2b-4fe2-ae7e-7b709904b4d7,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2,Approver,"Approver Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission of section and closing of Form.
5. Ensure to submit all the sections assigned to you.",cf818636-b744-416e-815e-2a6c8dd3b19e,509947109,role,3
4752d088-8c08-4010-bc54-0a0fef4c18d1,4b8b0537-5010-4195-aa5d-a20e623bb961,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,0,Maker - Work Permit Details,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the details as per site condition and check before submitting this section.",,,,1
49ec9e47-a6eb-47b2-a3e9-ae8a1bd766c0,4b8b0537-5010-4195-aa5d-a20e623bb961,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1,Maker - Work Permit Checkpoints,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the Checkpoints as per the Work Permit conditions.
4. Raise the Permit minimum six hours prior to the work starting time.
5. Ensure to Sign and attach selfie before reassigning.
6. Ensure to reassign the form's section rather than submitting  the section.
7. Ensure to start the work after this permit was approved by the Omaxe side.",,,,2
0d127e43-542a-431c-a20f-4931d0307f9e,4b8b0537-5010-4195-aa5d-a20e623bb961,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2,Checker - Work Permit Checkpoints,"Checker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission/reassigning of section and closing of Form.
5. Ensure to submit/reassign all the sections assigned to you.",,,,3
6c0ceaa0-5272-45e2-b2cb-af7f9ada3fd4,4b8b0537-5010-4195-aa5d-a20e623bb961,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3,Approver - Work Permit Checkpoints,"Approver Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission of section and closing of Form.
5. Ensure to submit all the sections assigned to you.",,,,4
26570fe6-464e-4082-a7bc-cf313218d841,4cb37424-4348-4a49-85f1-833cc7ce7af2,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,0,Maker - Work Permit Details,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the details as per site condition and check before submitting this section.",f39bfe8a-1302-4937-b840-d504f35cc4d5,515318770,role,1
cc6d422c-5690-4d3a-8017-8c5d848a2fdf,4cb37424-4348-4a49-85f1-833cc7ce7af2,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1,Maker - Work Permit Checkpoints,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the Checkpoints as per the Work Permit conditions.
4. Raise the Permit minimum six hours prior to the work starting time.
5. Ensure to Sign and attach selfie before reassigning.
6. Ensure to reassign the form's section rather than submitting  the section.
7. Ensure to start the work after this permit was approved by the Omaxe side.",beba525d-2e17-4006-b9e5-9c8567b74e5e,515318770,role,2
8c208a19-70fc-408a-818f-b140d750ccc5,4cb37424-4348-4a49-85f1-833cc7ce7af2,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2,Checker - Work Permit Checkpoints,"Checker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission/reassigning of section and closing of Form.
5. Ensure to submit/reassign all the sections assigned to you.",a4ed7263-7d5e-41fb-b9ae-b4a40eb2c474,515318865,role,3
9212ac27-fa49-4055-bc22-3546862d8c13,4cb37424-4348-4a49-85f1-833cc7ce7af2,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3,Approver - Work Permit Checkpoints,"Approver Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission of section and closing of Form.
5. Ensure to submit all the sections assigned to you.",0a9af1fa-bdbf-46f3-a010-fdb6651a4059,515318957,role,4
e156700a-514d-44c9-9155-f93c91ce2ae1,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,0,Maker - Prior Work,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the details as per site condition and check before reassigning.
4. Ensure to Sign and attach selfie before reassigning.
5. Ensure to reassign the form's section rather than submitting  the section.",db53447c-57fd-4ffb-914d-da31a1dedfa1,509945969,role,1
60722818-459b-41a0-bcc6-8cb0a0ace6d5,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1,Checker - Prior Work,"Checker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission/reassigning of section and closing of Form.
5. Ensure to submit/reassign all the sections assigned to you.",146af457-edf8-4383-9bbc-3df41f2cf722,509946206,role,2
77cc1b39-daaf-4449-a9ef-71dd70f3c28b,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,2,Approver - Prior Work,"Approver Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission of section and closing of Form.
5. Ensure to submit all the sections assigned to you.",b513534b-1517-4aad-a972-37e0b5a63571,509947109,role,3
7f63ea51-9ad1-44b3-87f7-ae7d68881cb3,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3,Maker - During Work,"Maker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Fill all the details as per site condition and check before reassigning.
4. Ensure to Sign and attach selfie before reassigning.
5. Ensure to reassign the form's section rather than submitting  the section.",d182d238-49af-41f6-a032-8d3d992803db,509945969,role,4
599a38b7-44c8-442c-82df-a04335ec57e4,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4,Checker - During Work,"Checker Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission/reassigning of section and closing of Form.
5. Ensure to submit/reassign all the sections assigned to you.",cee2bd26-2f51-417b-8ce2-bd9d492b9a29,509946206,role,5
375454e1-1be2-46ad-80a4-64165559d3b5,4debb086-6c52-43b2-95cc-db0590ace143,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,5,Approver - During Work,"Approver Responsibility's :-

1. Assign the form to yourself by choosing your name from the section assignee dropdown.
2. All star marked questions are mandatory for all.
3. Check all the details as per site condition and if not accepted, then reassign back to previous step by commenting on the question which needs change.
4. Ensure to Sign and attach selfie before submission of section and closing of Form.
5. Ensure to submit all the sections assigned to you.",792da7b1-c2a7-4918-b00a-460917073cff,509947109,role,6
